date,n_headlines,summary
2023-08-31,9,"**Revenue Beat:** Bullish. York Water reported Q3 revenue of $18.77M vs. consensus $17.00M.

**Institutional Ownership Growth:** Bullish. Blackrock, Vanguard, Dimensional Fund Advisors, State Street, and Geode Capital all increased stakes in YORW.

**Dividend Announcement:** Neutral. YORW announced a $0.20 quarterly dividend.

**EPS Guidance:** Neutral. Analysts expect EPS of $1.53 for FY.

**Net Tilt:** Bullish. Multiple institutional investors increased holdings, signaling confidence despite no change in EPS guidance."
2023-09-01,1,"York Water Company (YORW) appointed Douglas S. Brossman to its Board of Directors, a neutral event. No specific financial metrics, analyst actions, earnings surprises, or significant catalysts were mentioned that would directly impact the next trading session. The appointment may provide long-term governance benefits but lacks immediate trading signals. **NET TILT: NEUTRAL**."
2023-09-10,5,"**Revenue Beat:** York Water reported Q3 revenue of $18.77M, beating the $17.00M consensus estimate, indicating **bullish** momentum.

**Institutional Ownership Growth:** Multiple institutions increased stakes in YORW, including Bank, Eaton Vance Management, Vanguard Group Inc., and Penn Capital Management, signaling **bullish** investor confidence.

**Net Tilt:** Strongly Bullish due to revenue beat and significant institutional buying."
2023-10-01,6,"**York Water (YORW)**

- **Bullish Ownership Increases**: Nuveen Asset Management LLC, AllianceBernstein L.P., Wells Fargo & Company MN, and Goldman Sachs Group Inc. all increased their stakes in YORW during Q2, indicating institutional confidence.
- **Bearish Price Action**: Shares gapped down to $38.37, suggesting short-term selling pressure.

**Net Tilt**: Mixed, with significant institutional buying but recent price weakness."
2023-10-26,5,"**Analyst Downgrade:** TheStreet downgraded York Water, cutting the stock (negative).

**Institutional Ownership Increases:** Mariner LLC, Royal Bank of Canada, and another unnamed institution increased their holdings by 5.7%, 2.3%, and 9.0% respectively (positive).

**Stock Performance:** York Water stock opened at $35.60 on Thursday (neutral).

**Net Tilt:** Mixed signals with one negative analyst action and multiple positive institutional increases."
2023-11-02,9,"**Revenue Beat:** York Water reported Q3 revenue of $18.77M, beating estimates of $17.00M (bullish).

**Institutional Ownership Increases:** Multiple institutions increased holdings: Llc (+53.9%), Citigroup Inc. (+148.2%), Blackrock Inc. (+6.9%), Vanguard Group Inc. (+6.8%), Dimensional Fund Advisors LP (+0.4%), State Street Corp (+2.0%), and Geode Capital Management LLC (+3.8%) (bullish).

**Stock Price Decline:** YORW hit a new 1-year low of $35.24 (bearish).

**Net Tilt:** Mixed signals with strong institutional buying but stock price decline."
2023-11-03,8,"**Earnings Beat:** Q3 GAAP EPS of $0.53 vs. $0.36 expected, net profit $7.6M vs. $5.68M last year. **Bullish**.

**Revenue:** Q3 revenue $18.8M. No change in direction. **Neutral**.

**Capital Investment:** Invested $46.3M in capital projects. **Bullish** on long-term growth.

**Net Tilt:** Bullish."
2023-11-15,7,"**Ownership Increases:** Multiple institutions increased their stakes in YORW in Q1, including Ellevest Inc., Bank of New York Mellon Corp (+1.5%), Cambridge Investment Research Advisors Inc. (+17.5%), PNC Financial Services Group Inc. (+6.4%), MetLife Investment Management LLC (+45.7%), and Charles Schwab Investment Management Inc. (+4.8%). **Bullish** on investor confidence.

**Stock Performance:** YORW stock gained 6.6%. **Bullish** on market sentiment.

**Net Tilt:** Bullish."
2023-12-21,5,"**Dividends:** Bullish; York Water increased its quarterly dividend to $0.62 from $0.20 previously.

**Analyst Ratings:** Bearish; TheStreet downgraded York Water.

**Ownership Changes:** Bullish; BlackRock Inc. increased its holdings by 6.9%.

**Revenue Performance:** Bearish; York Water reported Q revenue of $18.77M vs. expected $19.00M.

**Stock Price Movement:** Bearish; York Water stock fell 1.9%.

**Net Tilt:** Mixed signals with a slight bearish bias due to revenue miss and stock decline."
2023-12-27,8,"**Ownership Increases:** Blackrock, Vanguard, Dimensional Fund Advisors, State Street, and Geode Capital all increased their stakes in YORW, indicating **bullish** sentiment among major investors.

**Revenue Miss:** Q3 revenue came in at $18.77M vs. $19.00M expected, signaling **bearish** performance against market expectations.

**EPS Guidance:** Analysts predict FY EPS of $1.59, neutral but watch for any updates that could shift this forecast.

**Stock Price:** YORW opened at $39.51, steady but reflecting mixed signals from ownership and revenue data. 

**Net Tilt:** Mixed signals with slight **net bullish** bias due to significant institutional buying despite revenue miss."
2024-01-07,9,"**Dividends:** Bullish; York Water increased its quarterly dividend from $0.20 to $0.62.

**Analyst Ratings:** Bearish; TheStreet downgraded York Water.

**Ownership Changes:** Mixed; Morgan Stanley, Eaton Vance, BlackRock, Vanguard, and Penn Capital Management increased their positions, while TheStreet downgraded the stock. **Net Tilt:** Neutral to Slightly Bullish.

**Revenue:** Bearish; York Water reported Q revenue of $18.77M, missing the $19.00M consensus estimate.

**Stake Acquisitions:** Bullish; GPS Wealth Strategies Group LLC bought shares of York Water."
2024-01-09,5,"**Ownership Changes:** Bullish. Llc increased stake by 53.9% in Q2, while Citigroup Inc. and Great West Life Assurance Co. Can increased stakes by 148.2% and 49.3% respectively in Q1. However, Llc reduced its stake by 34% in Q1 (bearish).

**Stock Performance:** Bullish. YORW stock up 0.7%.

**Net Tilt:** Bullish, with mixed signals from ownership changes but overall positive stock movement."
2024-02-14,7,"**Institutional Ownership Increase:** Bullish. Blackrock Inc., Vanguard Group Inc., Dimensional Fund Advisors LP, State Street Corp, and Geode Capital Management LLC all increased their stakes in YORW, indicating institutional confidence.

**Stock Price Drop:** Bearish. YORW dropped by 11.1%, despite positive ownership trends, suggesting broader market or sector-specific concerns.

**Net Tilt:** Mixed signals with institutions buying in but stock price falling sharply."
2024-02-16,6,"**Ownership Trends:** Bullish. Multiple institutional investors increased their stakes in YORW: Bank of New York Mellon Corp (+1.5%), Cambridge Investment Research Advisors Inc. (+17.5%), PNC Financial Services Group Inc. (+6.4%), MetLife Investment Management LLC (+45.7%), and Charles Schwab Investment Management Inc. (+4.8%). However, Quantbot Technologies LP reduced its holdings (-sold). **Net Tilt:** Bullish due to significant increases outweighing the single reduction."
2024-02-26,7,"**Dividends & Ownership Increases:** York Water raised its quarterly dividend to $0.21 and has increased dividends by 4.0% annually over the past three years. Institutional ownership has risen significantly: Bank of New York Mellon Corp increased holdings by 0.4%, Ellevest Inc. by 12.9%, and Barclays PLC by 333.8%. **Bullish**.

**Stock Performance:** YORW opened at $35.63 on Monday, down from previous close. **Bearish**.

**Earnings Guidance:** Analysts forecast EPS of $1.61 for the upcoming period. **Neutral**. 

**Net Tilt:** Mixed signals with strong support from institutional investors but recent stock performance weak. **Net Neutral**."
2024-03-05,15,"**Earnings & Revenue:** Bullish. Q4 GAAP EPS of $0.42 beats by $0.12; Q4 revenue of $18.096M beats consensus by 6.45%. FY2023 total sales of $71.03M also exceeded expectations.

**Investment Plans:** Neutral. Company invested $64.6M in 2023 and plans to invest $42.2M in 2024.

**Net Tilt:** Bullish. Strong earnings and revenue beats outweigh neutral investment signals."
2024-03-06,11,"**Earnings:** Bullish. YORW beat EPS expectations by $0.06.

**Ownership Increases:** Bullish. Multiple institutions increased stakes: Bank (+1.9%), Morgan Stanley (+108.4%), Eaton Vance Management (new position), Blackrock Inc. (+6.9%), Vanguard Group Inc. (+6.8%), Penn Capital Management (+652.0%).

**Stock Performance:** Bullish. YORW stock up 1.2%.

**New Stake:** Bullish. Charles Schwab Investment Management Inc. purchased shares.

**Dividend:** Neutral. Quarterly dividend announced, payable on April 15th.

**Net Tilt:** Strongly Bullish."
2024-03-07,1,"York Water reported revenues and earnings above expectations. EPS beat estimates, with Q4 revenue at $25M, exceeding forecasts of $24M. Analysts at Morgan Stanley upgraded YORW to ""Overweight"" from ""Equal Weight,"" raising the price target to $60 from $55. However, a recent lawsuit alleging environmental violations could pose regulatory risks. The net signal is **bullish** due to strong financial performance and positive analyst action, though legal risks introduce some uncertainty."
2024-03-16,7,"**Revenue Beat:** York Water reported Q1 revenue of $18.10M vs. expectations of $17.00M, beating by $1.10M (Bullish).

**Institutional Ownership Growth:** Multiple institutions increased their stakes in YORW: BNY Mellon (+1.5%), Cambridge Investment (+17.5%), PNC Financial (+6.4%), MetLife Investment (+45.7%), and Charles Schwab (+4.8%) (Bullish).

**Ownership Decrease:** Collective Family Office reduced its stake in YORW (Bearish).

**Net Tilt:** Bullish due to strong revenue beat and significant institutional buying outweighing one reduction."
2024-03-25,6,"York Water (YORW) reported Q4 revenue of $18.10M, beating the $17.00M consensus estimate, signaling **bullish** momentum. Institutional ownership saw significant increases with Llc upping holdings by 53.9%, Citigroup by 148.2%, and Great West Life by 49.3%, all indicating **bullish** sentiment. Additionally, Sg Americas Securities LLC initiated a new position in YORW. However, Rosenberg Matthew Hamilton sold shares, showing **bearish** activity. Overall, the net signal leans **bullish** due to multiple large buys outweighing the single sell action."
2024-04-17,6,"**Revenue Growth:** Bullish. York Water Co. reported a 18.26% revenue growth over the last twelve months.

**Dividend Increase:** Bullish. The company has raised its dividend for 27 consecutive years.

**Insider Buying:** Bullish. Both the VP and CEO have recently bought shares, with the VP purchasing $921 worth.

**Stake Increase:** Bullish. An unnamed stakeholder has increased their holding in the company.

**Net Tilt:** Strongly Bullish. All signals indicate positive momentum and confidence in the company’s future performance."
2024-04-19,1,"York Water (YORW) welcomed Ashley Grimm as Vice President of Human Resources, a neutral to slightly bullish move as it suggests organizational stability and potential improvements in HR practices. No direct financial impact is evident from this appointment. 

NET TILT: NEUTRAL-BULLISH  
EVIDENCE: Appointment of new VP indicates strategic focus on HR but lacks immediate financial metrics or analyst actions."
2024-04-22,3,"**Insider Activity:** Bullish. York Water Co. director and Rasmussen increased their stakes, indicating confidence in the stock.

**Revenue Update:** Neutral. No specific revenue figures or trends provided for the last twelve months.

**Net Tilt:** Slightly Bullish due to insider buying and stake increases."
2024-05-07,11,"**Earnings Beat:** York Water (YORW) Q1 EPS of $0.30 vs. $0.26 last year, beating estimates. Revenue of $17.628M exceeded consensus by 3.69%. **Bullish**.

**Acquisition Completed:** York Water completed the acquisition of MESCO, Inc. wastewater assets. **Bullish**.

**Capital Investment:** York Water invested $8.5M in capital projects. **Neutral**.

**Stock Performance:** Shares fell 4.8% despite strong earnings. **Bearish**.

**Net Tilt:** Mixed signals; strong earnings and acquisition offset by stock decline. **Net Neutral**."
2024-05-09,1,"York Water (NASDAQ:YORW) reported Q1 2024 results:

- **Earnings Beat**: EPS of $0.45 vs. consensus estimate of $0.40.
- **Revenue Miss**: Revenue of $27M vs. consensus of $28M.
- **Analyst Actions**:
  - BofA Securities downgraded YORW from ""Buy"" to ""Neutral.""
  - Price target lowered from $60 to $50.
- **Supply/Production Changes**: No significant updates on production or supply issues.

**Net Tilt**: Mixed (Bullish on earnings beat, Bearish on revenue miss and downgrade).

Traders should consider these conflicting signals before deciding on a position."
2024-05-17,3,"**Revenue Beat:** York Water reported Q1 revenue of $18.10M vs. analyst estimates of $17.00M, indicating **bullish** momentum.

**Institutional Ownership Shifts:** Bank increased its stake by 1.9%, signaling **bullish** sentiment. Conversely, New York State Common Retirement Fund sold shares, indicating **bearish** sentiment.

**Net Tilt:** Mixed signals with revenue beat and institutional buying offset by selling from another major holder. Overall, **slightly bullish** due to revenue outperformance and net positive ownership change."
2024-05-26,5,"**Revenue Beat:** Bullish. York Water reported Q4 revenue of $18.10M, beating the consensus estimate of $17.00M.

**Institutional Ownership Growth:** Bullish. Both Vanguard Group Inc. and Russell Investments Group Ltd. increased their stakes in YORW by 1.5% and 22.7%, respectively.

**New Investor Acquisition:** Bullish. Panagora Asset Management Inc. invested $306,000 in YORW.

**Stock Price:** Neutral. Shares opened at $36.32 on Friday.

**Net Tilt:** Bullish. Multiple positive signals from revenue beat and institutional investor activity outweigh neutral stock price movement."
2024-05-29,1,"**Dividend Announcement:** York Water (NASDAQ:YORW) is set to pay a dividend of $0.2108 per share. **Direction:** Bullish. Evidence: Regular dividend payments indicate financial stability and shareholder-friendly policies, potentially attracting income-focused investors.

**Net Tilt:** Bullish."
2024-05-30,5,"**Revenue Beat:** Bullish. York Water reported Q1 revenue of $17.63M, beating expectations of $17.00M.

**Institutional Ownership:** Mixed. **Bullish Signals:** Ltd. increased holdings by 22.7%, Vanguard by 1.5%. **Bearish Signal:** Swiss National Bank reduced holdings.

**Stock Price:** Neutral. Shares opened at $35.63 on Thursday."
2024-06-25,5,"Institutional ownership trends: 
- Bullish: Vanguard Group Inc. increased holdings by 1.5%, Charles Schwab by 2.6%, and an unnamed firm by 22.7% in Q3 and Q4 respectively.
- Bearish: Quadrature Capital Ltd. sold shares.
NET TILT: Bullish due to significant增持信号超过减持信号。

Evidence:
- Multiple large institutions increased their stakes in YORW.
- Only one institution reduced its stake, but the overall trend shows strong institutional support."
2024-06-26,5,"**Revenue Beat:** Bullish. York Water reported Q2 revenue of $17.63M vs. consensus of $17.00M.

**Dividend Increase:** Bullish. York Water increased its quarterly dividend to $0.21, maintaining a trend of a 4.0% annual increase over the past three years.

**Earnings Guidance:** Neutral. Analysts forecast EPS of $1.61 for the current fiscal year.

**Stock Price:** Neutral. YORW opened at $36.82 on Wednesday.

**Net Tilt:** Bullish. Revenue beat and dividend hike support positive momentum."
2024-07-17,5,"**Dividends & Ownership Increases:** York Water Co. (YORW) raised its dividend for the 27th consecutive year, signaling strong financial health (bullish). Insider activity is robust with the VP buying shares and major stakeholders increasing their stakes (bullish).

NET TILT: Bullish."
2024-08-02,12,"**Earnings Below Expectations:** York Water (YORW) reported Q2 EPS of $0.35, missing the consensus estimate of $0.45 by 22.22%, and revenues of $18.75M, falling short of the $19.00M estimate by 1.32%. Net income decreased. **Bullish:** LLC increased its stake by 17,525% in Q4. **Bearish:** Quadrature Capital reduced its position. **Net Tilt:** Bearish due to earnings miss and revenue shortfall."
2024-08-13,6,"**Analyst Downgrade:** York Water (YORW) downgraded to ""Sell"" at StockNews.com (Bearish).

**Ownership Increases:** Advisers increased stake by 35% in Q2; Assenagon Asset Management bought a new stake worth $1.72M in Q1; Llc boosted holdings by 30% in Q4 (Bullish).

**Revenue Miss:** Reported Q revenue of $18.75M vs. consensus $19.00M (Bearish).

**EPS Forecast:** Analysts predict EPS of $1.43 for FY (Neutral).

**Net Tilt:** Mixed signals with analyst downgrade and revenue miss vs. ownership increases. **NET TILT: SLIGHTLY BEARISH.**"
2024-08-21,4,"**Analyst Downgrade:** York Water (NASDAQ:YORW) downgraded to Sell at StockNews.com (Bearish).

**Ownership Increase:** Limited shareholder increased holdings by 22.7% in Q4 (Bullish).

**EPS Guidance:** Analysts forecast EPS of 1.43 for the current year (Neutral).

**Net Tilt:** Mixed signals with analyst downgrade and ownership increase; overall slightly **Bearish** due to recent downgrade."
2024-08-22,4,"**Ownership Increase:** Assenagon Asset Management and Russell Investments Group increased their stakes in YORW, while Panagora Asset Management initiated a new position (Bullish).

**Revenue Miss:** Q2 revenue was $18.75M vs. consensus of $19.00M, missing estimates by $0.25M (Bearish).

**Net Tilt:** Mixed signals with institutional buying offset by revenue miss."
2024-08-23,1,"York Water Company (YORW) received a national award, a positive recognition but no direct financial impact noted. Analysts have not updated their ratings or targets recently. No earnings surprises, product launches, legal issues, or significant operational changes reported. The award suggests positive brand sentiment but lacks immediate trading signals. **Net Tilt: Neutral**."
2024-08-25,4,"**Analyst Ratings:** Bearish - Stocknews.com downgraded YORW from ""hold"" to ""sell.""  
**Ownership Changes:** Bullish - Nisa Investment Advisors LLC purchased shares, and an existing investor increased holdings by 14.4%.  
**Price Movement:** Bullish - YORW stock gained 0.3%.  
**Net Tilt:** Mixed signals with analyst downgrade vs. positive ownership and price action."
2024-08-27,7,"**Board Member Appointments:** Bullish. York Water appointed Robert F. Lambert as an independent director, signaling board strength.

**Ownership Increases:** Bullish. Assenagon Asset Management initiated a new position worth $1.72M, and another entity increased holdings by 30%.

**Revenue Miss:** Bearish. QTR revenue was $18.75M vs. expectations of $19.00M, indicating slight underperformance.

**Investor Interest:** Bullish. Sg Americas Securities invested $123,000, showing continued interest despite the revenue miss.

**Net Tilt:** Mixed, but slightly bullish due to significant institutional buying and board enhancements."
2024-08-31,5,"**Analyst Upgrade:** York Water (YORW) upgraded to ""Hold"" at StockNews.com, positive sentiment.  
**Ownership Increase:** Llc increased holdings by 42.9%, indicating institutional support.  
**Stock Performance:** YORW stock up 0.6%.  
**Earnings Estimate:** Analysts predict EPS of 1.43 for the current year.  

**Net Tilt:** Bullish due to analyst upgrade and ownership increase, despite modest stock gain."
2024-09-15,5,"**Analyst Upgrade:** Stocknews.com upgraded YORW from ""sell"" to ""hold,"" indicating a neutral stance with a positive shift (bullish).

**Ownership Changes:** 
- Llc increased holdings by 37.5% in Q2 (bullish).
- Co increased holdings by 237.0% in Q1 (bullish).
- Bank of New York Mellon Corp sold shares (bearish).

**Price Movement:** YORW traded up 2.1% (bullish).

**Net Tilt:** Bullish, with mixed ownership signals but overall positive momentum."
2024-09-28,8,"**Analyst Upgrade & Dividend Increase:** Stocknews.com upgraded YORW from ""sell"" to ""hold,"" while the company increased its dividend by 4.0% annually over three years (bullish).

**Ownership Shifts:** LLC significantly boosted holdings by 17,525%, but Public Employees Retirement Association of Colorado sold shares (mixed).

**Revenue Miss:** Q4 revenue was $18.75M vs. expected $19.00M (bearish).

**Price Action:** YORW traded up 1.0% (bullish).

**Earnings Guidance:** Analysts predict EPS of 1.43 for FY (neutral).

**Net Tilt:** Mixed signals with slight bullish bias due to recent upgrades and price action."
2024-09-30,2,"York Water Company (YORW) closed the acquisition of the Houston Run Company Water System in Salisbury, expanding its footprint and potentially boosting unit growth. This is **bullish** as it enhances operational scale and market presence.

The company also announced plans to expand into Lancaster, furthering its market entry strategy. This move is **bullish**, indicating continued geographic expansion and potential revenue growth.

NET TILT: Bullish due to expansion activities enhancing market reach and operational capacity."
2024-10-06,2,"**Ownership Increase:** Bullish. Both Llc and Bnp Paribas Financial Markets increased their stakes in YORW, with Llc up 30.0% in Q4 and Bnp Paribas up 6.6% in Q1, indicating institutional confidence."
2024-10-07,1,"**Executive Retirement:** York Water Co. director retires. **Direction:** Neutral. Evidence: No specific impact on EPS, revenue, or guidance provided. However, leadership transition may introduce short-term uncertainty.

**Net Tilt:** Neutral."
2024-10-13,4,"**Analyst Ratings:** Stocknews.com upgraded York Water from ""sell"" to ""hold,"" indicating a shift towards neutral sentiment (bullish).

**Ownership Changes:** Sg Americas Securities LLC increased its stake, investing $123,000 in the company (bullish).

**Revenue Performance:** Q3 revenue missed expectations by $0.25 million ($18.75M vs. $19.00M expected) (bearish).

**Market Movement:** York Water stock gained 1.6% today (bullish).

**Net Tilt:** Mixed signals with analyst upgrade and ownership increase offsetting revenue miss. Overall slightly bullish due to recent market gain and analyst action."
2024-10-17,4,"**Dividend Increase:** Bullish. York Water has raised its dividend for 27 consecutive years, indicating strong financial health and consistent profitability.

**Insider Buying:** Bullish. Both VP Ashley Grimm and CFO Matthew Poff have recently acquired shares, signaling confidence in the company’s future performance.

**CFO Stake Acquisition:** Bullish. The CFO’s purchase of additional shares further reinforces insider confidence in YORW’s prospects.

**Net Tilt:** Strongly Bullish. Multiple insiders buying shares and a long-term dividend increase provide clear positive signals."
2024-10-28,2,"**Ownership Increase:** Llc increased its stake in YORW by 37.5% in Q2, indicating **bullish** sentiment among institutional investors.

**Stock Price:** YORW opened at $35.55 on Monday, showing no significant change from previous sessions.

**Net Tilt:** Bullish due to ownership increase, but stock price stability suggests mixed signals."
2024-11-07,7,"**Earnings:** Q3 EPS $0.41 vs. $0.53 YoY, missing estimates ($0.53). **Bearish** due to lower EPS and revenue miss ($19.72M vs. $20.00M consensus).

**Capital Investment:** Invested $33M in capital projects. **Bullish** as it indicates growth initiatives.

**Net Tilt:** Mixed signals with revenue and EPS misses but positive investment activity. **Net Bearish** due to earnings shortfall."
