date,n_headlines,summary
2023-03-02,2,"**Ownership Increase:** Bullish - Ltd acquired a new stake in MSEX, indicating potential confidence in the stock.

**Stock Price:** Neutral - Shares opened at $76.65 with no additional directional movement or analyst action noted.

**Net Tilt:** Slightly Bullish due to ownership increase, but limited by lack of other strong signals."
2023-03-03,9,"**Bearish Signals:**
- Com lowered MSEX from ""hold"" to ""sell.""
- Robert W. Baird downgraded price target from $97.00 to $88.00.
- Tower Research Capital sold 2,708 shares.

**Bullish Signals:**
- Bank of Montreal Can increased holdings by 2.1% in Q1.
- Captrust Financial Advisors increased stake by 2,666.7% in Q2.
- Exoduspoint Capital Management made a new investment.
- MSEX stock up 0.1%.

**Net Tilt:** Bearish due to analyst downgrades outweighing ownership increases."
2023-03-04,5,"**Ownership Increases:** Multiple large investors increased their stakes in MSEX, including State Street Corp (+179.6% Q1), Morgan Stanley (+33.8% Q4), Eaton Vance Management (+44,565.5% Q1), Invesco Ltd. (+17.6% Q1), and Renaissance Technologies LLC (+33.7% Q4). **Bullish** on strong institutional support."
2023-03-05,2,"**Ownership Increase:** Barclays PLC increased its stake in MSEX by 16.5% in Q3, indicating **bullish** sentiment. Additionally, UBS Group AG acquired 1,239 new shares, further signaling **bullish** institutional interest. These actions suggest continued confidence in MSEX among major investors.

NET TILT: Bullish"
2023-03-07,8,"**Analyst Downgrades & Price Target Cut:** Com downgraded MSEX from ""hold"" to ""sell,"" while Robert W. Baird lowered the price target from $97.00 to $88.00. **Bullish:** Bank of New York Mellon, Citigroup, Bank of Montreal, and MetLife all increased their holdings. **Bearish:** P reduced its stake by 28.5%. **Net Tilt:** Bearish due to analyst downgrades and price target cut. **Price Action:** Shares opened at $74.68."
2023-03-09,7,"**Bullish Ownership Increases:** Janney Montgomery Scott LLC increased its position by 5.3%, State Street Corp by 15.7%, Vanguard Group Inc. by 1.9%, Invesco Ltd. by 17.6%, and Northern Trust Corp by 0.3%. **Stock Performance:** Middlesex Water trading up 1.1%. **Buy Activity:** Credit Suisse AG purchased 2,644 shares. **Net Tilt:** Bullish."
2023-03-10,2,"**Ownership Increase:** Two firms increased their stakes in MSEX. [ownership-increase-held|ess0.37] Inc. raised its position by 67.9%, indicating strong confidence. Additionally, [stake-acquiree|ess0.18] Inc. bought 201 new shares. **Direction:** Bullish. Evidence: Significant stake increases suggest positive sentiment and potential for future performance.

**Net Tilt:** Bullish."
2023-03-11,5,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX, lowering the price target from $97.00 to $88.00 (Bearish).

**Ownership Increases:** 
- First Trust Advisors LP increased holdings by 12.8% in Q3 (Bullish).
- Eaton Vance Management significantly increased holdings by 44,565.5% in Q1 (Bullish).
- Penn Capital Management Company LLC initiated a new position in Q2 (Bullish).

**Stock Price:** Opened at $72.99 on Friday (Neutral).

**Net Tilt:** Mixed signals with significant institutional buying offsetting the downgrade."
2023-03-29,10,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $97.00 to $88.00 (Bearish).

**Institutional Ownership Increases:** Multiple institutions (Bank of Montreal, State Street, Vanguard, Northern Trust, BNY Mellon, Captrust Financial Advisors) increased holdings (Bullish).

**Ownership Decrease:** One entity sold 2,925 shares (Bearish).

**Stock Performance:** MSEX traded up 1.4% (Bullish).

**Net Tilt:** Mixed signals with institutional buying outweighing the downgrade and minor selling."
2023-04-03,10,"**Downgrade & Revenue Miss:** Robert W. Baird downgraded MSEX to a lower target price of $88.00 from $97.00, bearish. Q4 revenue missed expectations at $38.82M vs. $39.00M, bearish.

**Institutional Buying:** State Street Corp increased holdings by 7.4%, Eaton Vance Management by 44,565.5%, and Penn Capital Management acquired a new stake, all bullish.

**Executive Appointment:** Robert Capko appointed as Principal Accounting Officer, neutral to slightly bullish.

**Stake Acquisition:** Bank of New York Mellon Corp acquired shares, bullish.

**Net Tilt:** Mixed signals with institutional buying offsetting revenue miss and downgrade. **HOLD** recommended pending further clarity."
2023-04-12,9,"**Ownership Trends:** Bullish. State Street Corp increased stake by 179.6%, Eaton Vance Management by 44,565.5%, Invesco Ltd. by 17.6%, and Llc purchased a new stake. Vanguard Group Inc. increased holdings by 2.7%. However, Inc. decreased stake by 7.3%.

**Revenue:** Bearish. Q1 revenue was $38.82M vs. consensus $39.00M, slightly missing expectations.

**Earnings & Guidance:** Neutral. Earnings were announced on Feb 24, with analysts forecasting 2.31 EPS for FY. No specific guidance provided."
2023-04-18,8,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX, reducing the price target from $97.00 to $88.00 (Bearish).

**Investment Plans:** MSEX plans to invest $11.1M in main upgrades and $266M over 2023-2025 (Bullish on long-term growth).

**Institutional Ownership:** Raymond James & Associates and Barclays increased stakes in MSEX in Q3 (Bullish).

**Earnings Guidance:** Analysts predict EPS of 2.31 for FY (Neutral).

**Net Tilt:** Mixed signals with institutional support and investment plans offsetting the downgrade."
2023-04-20,5,"**Ownership Increase:** Bullish. Bank of New York Mellon Corp increased its stake by 0.3%, and MetLife Investment Management LLC increased its stake by 57.2%. Additionally, American Century Companies Inc. initiated a new position.

**Revenue Miss:** Bearish. Q1 revenue was $38.82M vs. expectations of $39.00M, missing by $0.18M.

**Stock Performance:** Bullish. MSEX stock gained 1.3%.

**Net Tilt:** Mixed signals with ownership increases and stock gain offsetting revenue miss."
2023-04-21,8,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $97.00 to $88.00 (Bearish).

**Institutional Ownership Increase:** New York State Teachers Retirement System and Citigroup Inc. increased their stakes (Bullish). Bank of Montreal Can also upped its position by 2.1% (Bullish).

**Earnings Guidance:** Analysts expect EPS of 2.31 for the current year (Neutral).

**Stock Performance:** MSEX opened at $78.29 on Friday (Bearish).

**Net Tilt:** Mixed signals with institutional buying offset by a price target downgrade and recent stock performance."
2023-04-24,9,"**Downgrade & Mixed Ownership Signals:**
- **Bearish:** Robert W. Baird downgraded MSEX, lowering PT from $97.00 to $88.00.
- **Bullish:** Multiple institutions increased holdings: State Street (+179.6%), Eaton Vance (+44,565.5%), Invesco (+17.6%), Llc (new stake), Vanguard (+2.7%). 
- **Bearish:** Company management reduced holdings by 2.8%.

**Net Tilt:** Bearish due to downgrade and management reduction, despite strong institutional buying."
2023-04-28,1,"**Upcoming Shareholders' Meeting (May 23, 2023)**

- **Neutral**: Middlesex Water Co. is holding its annual shareholders' meeting on May 23, 2023, at 11:00 a.m. EDT. No specific details on agenda or outcomes provided.

No clear directional signals from this event. Hold until further details emerge."
2023-04-30,9,"**Bearish:** MSEX reached a new 52-week low at $72.57. Revenue missed expectations by $0.18M vs. estimates of $39.00M. **Bullish:** Multiple institutions increased holdings: Bank of Montreal Can (+2.1%), Tortoise Capital Advisors (+3.8%), Inc. (+8.3%), Bank of New York Mellon Corp (+5.5%), Invesco Ltd. (+17.6%), and Northern Trust Corp (+0.3%). **Net Tilt:** Bullish due to institutional support, but bearish on fundamentals."
2023-05-01,10,"**Earnings Below Expectations:** MSEX reported Q1 GAAP EPS of $0.33, missing the consensus estimate of $0.47 (bearish). 

**Revenue Positive:** Q1 sales were $38.16M, up from $36.20M (bullish).

**Dividend Announcement:** Declared a quarterly cash dividend of $0.3125 (neutral).

**Net Tilt:** Bearish due to earnings miss despite revenue growth."
2023-05-02,3,"Baird downgraded Middlesex Water’s price target to $85 from $88 but maintained the ""Outperform"" rating. The stock closed at $72.59. **Net Direction:** Bearish due to reduced price target despite positive rating."
2023-05-03,12,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Institutional Ownership Increases:** Multiple institutions (State Street Corp, Vanguard Group Inc., Morgan Stanley, Geode Capital Management LLC, Raymond James & Associates, Proshare Advisors LLC, Mutual of America Capital Management LLC) increased their positions in MSEX (Bullish).

**Stock Price Decline:** MSEX shares fell 6.8% and then 4.4% (Bearish).

**Earnings Release:** Last earnings results released on Feb 24th; analysts expect FY EPS of 2.31 (Neutral).

**Net Tilt:** Mixed signals with institutional buying offsetting the downgrade and stock decline."
2023-05-04,3,Ownership trends mixed: Bullish - Bank of Montreal increased holdings by 2.1% in Q1; Inc. raised stake by 8.3% in Q3. Bearish - SG Americas Securities LLC sold shares. Net tilt slightly bullish due to recent larger stake increase.
2023-05-05,1,"Zurcher Kantonalbank Zurich Cantonalbank acquired 631 shares of MSEX, indicating **bullish** sentiment from institutional investors. This suggests confidence in the stock’s future performance. 

No other significant trading-relevant signals were provided in the given headline."
2023-05-07,5,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Ownership Increase:** Captrust Financial Advisors increased holdings by 2,666.7% in Q2 (Bullish).

**Stake Acquisition:** Bank of Montreal Can invested $219,000 in MSEX (Bullish).

**Earnings Estimate:** Analysts predict EPS of 2.22 for FY (Neutral).

**Net Tilt:** Mixed signals with one bearish and two bullish actions; slight net bullish bias."
2023-05-16,11,"**Executive Changes:** Bearish. CEO Dennis Doll announced his retirement, creating uncertainty around leadership continuity (ESS -0.49).

**Analyst Actions:** Bearish. Robert W. Baird downgraded MSEX, reducing the target price from $88.00 to $85.00 (ESS -0.48).

**Ownership Trends:** Mixed. Proshare Advisors and Great West Life increased holdings, while another fund sold shares (ESS +0.37 vs ESS -0.34).

**Revenue Performance:** Slightly Bearish. QTR revenue missed expectations by $0.18M ($38.82M vs expected $39.00M) (ESS -0.27).

**Stock Price & EPS Forecast:** Neutral. Current stock price is $74.14; analysts predict EPS of 2.22 for the year (ESS 0.0).

**Net Tilt:** Bearish. Leadership transition and revenue miss outweigh positive ownership trends."
2023-05-20,11,"**Downgrade & Revenue Miss:** Robert W. Baird downgraded MSEX to a lower target price of $85.00 from $88.00 (Bearish). Q1 revenue missed estimates at $38.82M vs. $39.00M consensus (Bearish).

**Mixed Ownership Activity:** Multiple institutions significantly increased holdings (Captrust, Proshare, Great West Life) while others reduced stakes (System) (Net Neutral).

**EPS Guidance:** Analysts predict EPS of 2.22 for the current year (Neutral).

**Net Tilt:** Bearish due to downgrade and revenue miss, offset slightly by mixed ownership activity."
2023-05-21,8,"**Ownership Increases:** Multiple institutions increased their stakes in MSEX, including Llc (+6.2% Q4), Bank of New York Mellon (+0.3% Q1), American Century Companies (new Q1), Citigroup (+17.4% Q1), Bank of Montreal (+2.1% Q1), and Metlife (+57.2% Q1). HighTower Advisors also bought shares. **Bullish** on investor confidence.

**Earnings Update:** MSEX reported earnings on Feb 24 but no specific details provided. **Neutral** until further data."
2023-05-22,2,"**Ownership Increase:** Bullish. Bank increased its position in MSEX by 1.9% in Q4, indicating institutional confidence.

**Stock Performance:** Bearish. MSEX shares opened at $75.29, down from previous close of $75.40.

**Net Tilt:** Mixed signals with ownership increase suggesting support but stock performance showing weakness."
2023-05-24,5,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Ownership Changes:**
- Llc increased holdings by 2,142.9% in Q4 (Bullish).
- Captrust Financial Advisors increased holdings by 2,666.7% in Q2 (Bullish).
- First Trust Advisors LP reduced position (Bearish).

**Stock Performance:** MSEX stock up 0.6% (Bullish).

**Net Tilt:** Mixed signals with slight Bullish bias due to significant ownership increases outweighing the downgrade."
2023-05-26,10,"**Ownership Increases:** Multiple institutions increased their stakes in MSEX, including Great West Life Assurance (+34.1%), Proshare Advisors (+13.2%), State Street Corp (+179.6%), Eaton Vance Management (+44,565.5%), Invesco Ltd. (+17.6%), and Vanguard Group (+2.7%). **Bullish**.

**Ownership Decrease:** Cambridge Investment Research Advisors sold 460 shares. **Bearish**.

**New Investment:** Llc invested $39,000 in MSEX. **Bullish**.

**Stock Price:** Shares opened at $77.37. **Neutral**.

**Analyst Estimates:** EPS forecast for FY is $2.22. **Neutral**.

**Net Tilt:** Bullish due to significant institutional buying outweighing the single sell action."
2023-06-01,6,"**Equity Research Brief for MSEX**

- **Price Target Downgrade**: Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).
- **Ownership Changes**: 
  - Captrust Financial Advisors increased holdings by 2,666.7% (Bullish).
  - Dimensional Fund Advisors LP cut position (Bearish).
  - Llc and Citigroup Inc. acquired new stakes (Bullish).
- **Stock Performance**: MSEX traded up 1.5% (Bullish).

**Net Tilt**: Mixed signals with slight Bullish bias due to multiple new acquisitions and strong stock performance."
2023-06-05,8,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Institutional Ownership Changes:** 
- Bullish: Bank of New York Mellon, American Century Companies, Bank of Montreal, and Metlife Investment Management increased holdings.
- Bearish: UBS reduced its stake (Bearish).

**Stock Performance:** MSEX stock up 3.5% (Bullish).

**UBS Position:** UBS has a $2.18 million stake in MSEX (Neutral).

**Net Tilt:** Mixed signals with institutional buying outweighing the downgrade and UBS reduction."
2023-06-06,7,"**Insider Activity:** Bearish - Walter G. Reinhard, Director, sold 576 shares.  
**Institutional Ownership:** Bullish - Tortoise Capital Advisors, Proshare Advisors LLC, Raymond James & Associates, and System all increased their positions. GSA Capital Partners LLP also initiated a stake.  
**Stock Price:** Neutral - Opened at $81.70.  
**Net Tilt:** Bullish due to multiple institutional increases and new stake, offsetting the insider sell."
2023-06-08,6,"**Insider Activity:** Bearish - Director Walter G. Reinhard sold 576 shares.

**Analyst Action:** Bearish - Robert W. Baird downgraded price target from $88.00 to $85.00.

**Ownership Changes:** Mixed - Victory Capital Management Inc. increased holdings by 9.7%, Geode Capital Management LLC increased by 3.4%, but P sold 9,751 shares.

**Stock Price:** Neutral - Opened at $83.62.

**Net Tilt:** Bearish due to insider sell and analyst downgrade outweighing ownership increases."
2023-06-10,6,"**Insider Activity & Ownership Changes:** 
- **Bearish:** Director Walter G. Reinhard sold 576 shares on June 1st.
- **Bullish:** Penn Capital Management, Vanguard Group, Invesco Ltd., and Northern Trust all increased their positions in MSEX.

**Earnings Update:**
- **Neutral:** MSEX reported Q1 earnings on May 1st, but no specific details or surprises were provided.

**Net Tilt:** Mixed signals with one bearish insider sale and multiple bullish institutional buys."
2023-06-11,5,"**Revenue Beat:** Bullish. Middlesex Water reported Q revenue of $38.16M vs. analyst expectations of $38.00M.

**Institutional Ownership Increase:** Bullish. Multiple institutions increased stakes: GSA Capital Partners (126.1%), Hampshire Trust, and Captrust Financial Advisors (2,666.7%). ExodusPoint Capital Management also initiated a position.

**Net Tilt:** Strongly Bullish."
2023-06-12,7,"**Middlesex Water (MSEX)**

- **Price Target Downgrade**: Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).
- **Ownership Trends**: Metlife Investment Management LLC, Geode Capital Management LLC, and Renaissance Technologies LLC increased holdings (Bullish). Gabelli Funds LLC sold 500 shares (Bearish).
- **Earnings Estimate**: Analysts predict FY EPS of 2.22 (Neutral).

**Net Tilt**: Mixed signals with slight bias towards Bearish due to downgrade and partial selling."
2023-06-17,10,"**Insider Activity:** Bearish; Robert John Capko sold 297 shares.

**Revenue Performance:** Bullish; Q2 revenue was $38.16M vs. $38.00M consensus.

**Analyst Action:** Bearish; Robert W. Baird downgraded target from $88.00 to $85.00.

**Institutional Ownership:** Bullish; multiple institutions increased holdings (State Street, Morgan Stanley, Eaton Vance, Invesco, Renaissance Technologies).

**EPS Guidance:** Neutral; analysts predict EPS of 2.22 for the current year.

**Net Tilt:** Mixed signals with slight bullish bias due to revenue beat and institutional buying outweighing the insider sell and analyst downgrade."
2023-06-19,4,"**Insider Activity:** Bearish - Director Walter G. Reinhard sold 576 shares.

**Ownership Changes:** Bullish - Lazard Asset Management LLC and ETF Managers Group LLC increased their stakes in MSEX during the 4th quarter.

**Stock Performance:** Bullish - MSEX stock gained 0.3%.

**Net Tilt:** Mixed signals with slight bullish bias due to ownership increases and positive stock performance."
2023-06-28,5,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX, cutting the price target from $88.00 to $85.00 (Bearish).

**Ownership Changes:** Point72 Asset Management increased holdings (Bullish), while Exchange Traded Concepts LLC reduced holdings (Bearish).

**Earnings Estimate:** Analysts forecast EPS of 2.22 for the current year (Neutral).

**Stock Performance:** MSEX opened at $80.06 (Bullish relative to recent price targets).

**Net Tilt:** Mixed signals with a slight lean towards Bearish due to the downgrade and reduction in holdings outweighing the bullish ownership increase and stock performance."
2023-07-04,9,"**Revenue Beat:** Bullish; Q2 revenue was $38.16M vs. $38.00M consensus.

**Price Target Downgrade:** Bearish; Robert W. Baird lowered PT from $88.00 to $85.00.

**Institutional Ownership Increases:** Bullish; State Street, Vanguard, Invesco, Morgan Stanley, and Geode Capital all increased holdings.

**New Stake Purchase:** Bullish; Assenagon Asset Management purchased 43,795 shares.

**Net Tilt:** Mixed signals but overall slightly bullish due to multiple institutional buys and revenue beat."
2023-07-09,9,"**Revenue Beat:** Bullish; Q2 revenue was $38.16M vs. $38.00M estimate.

**Price Target Downgrade:** Bearish; Robert W. Baird lowered PT from $88.00 to $85.00.

**Institutional Ownership Increase:** Bullish; BNY Mellon, Citigroup, Bank of Montreal, and MetLife all increased stakes.

**Stock Price Decline:** Bearish; MSEX stock down 1.4%.

**Net Tilt:** Mixed signals with slight bullish bias due to revenue beat and significant institutional buying outweighing the downgrade."
2023-07-10,8,"**Ownership Trends:** Bullish. Multiple institutions increased their stakes significantly: Tortoise Capital Advisors (3.8%), State Street Corp (179.6%), Morgan Stanley (33.8%), Eaton Vance Management (44,565.5%), and Renaissance Technologies LLC (33.7%). However, one small sell-off occurred with System selling 200 shares.

**Earnings & Guidance:** Neutral. Earnings were reported on May 1st, but no specific beat/miss details provided. Analysts expect EPS of 2.22 for the current year.

**Net Tilt:** Bullish due to significant institutional buying outweighing minor selling."
2023-07-14,7,"**Price Target Downgrade:** Robert W. Baird downgraded MSEX’s price target from $88.00 to $85.00 (Bearish).

**Institutional Ownership Increases:** Multiple institutions increased holdings in MSEX in Q1: Bank of New York Mellon (+0.3%), American Century Companies (new position), Citigroup (+17.4%), Bank of Montreal Can (+2.1%), and Metlife Investment Management (+57.2%) (Bullish).

**New Stake Acquisition:** Creative Financial Designs Inc. acquired 373 shares (Bullish).

**Net Tilt:** Mixed signals with one bearish downgrade and multiple bullish ownership increases."
2023-07-20,1,**Dividend Announcement:** Middlesex Water declared a quarterly dividend of $0.3125 per share. **Direction:** Bullish. Evidence: Regular dividend payments can attract income-focused investors and indicate financial stability.
