date,n_headlines,summary
2023-01-21,19,"**Price Target Downgrades:** Multiple firms downgraded Tesla’s price targets: Baird from $316 to $252, Mizuho from $285 to $250, Piper Sandler from $340 to $300, and Deutsche Bank from $250 to $220 (bearish).

**Earnings Estimate Downgrade:** Zacks analysts cut Tesla’s earnings estimates (bearish).

**Insider Sell:** CFO Zachary Kirkhorn sold 3,751 shares (bearish).

**Ownership Increases:** Vanguard Group and Hancock Whitney significantly increased holdings (bullish). Several smaller investors also acquired shares (mildly bullish).

**Earnings Guidance:** FY2022 EPS expected at $3.46, FY2023 at $3.61 (neutral).

**Net Tilt:** Bearish due to multiple downgrades and insider sell, offset slightly by institutional buying."
2023-01-22,17,"**Price Target Downgrades:** Multiple firms downgraded Tesla’s price targets: Jefferies from $350 to $180, Morgan Stanley from $330 to $250, Royal Bank of Canada from $225 to $186, Truist Financial from $348 to $299, and Piper Sandler from $340 to $300. **Bullish:** Some institutional investors increased holdings significantly: Partners by 200%, Ergoteles LLC by 33.4%, Solstein Capital LLC by 200%, Inc. by 219.9%, Trust by 243.5%, and Sumitomo Mitsui Trust Holdings Inc. by 189%. **Neutral:** Analysts expect Q1 2023 EPS of $0.99 and FY EPS of $3.57. **Net Tilt:** Bearish due to multiple downgrades outweighing ownership increases."
2023-01-23,48,"**Bearish Signals:**
- **Price Target Downgrades:** UBS lowered PT to $220 from $350; Citigroup lowered PT to $140 from $176.
- **Earnings Miss:** Tesla missed earnings expectations.
- **Revenue Decline:** Sales fell 42%.
- **Legal Issues:** Shareholders suing Tesla; federal scrutiny ongoing.
- **Brand Decline:** Favorability declining.
- **Stock Performance:** Plunged 54% YTD; multiple price cuts.

**Bullish Signals:**
- **Patents:** Obtained Cybertruck patent.
- **Awards:** Won What Car? 2023 Safety Award; Model 3 won Executive Car Of The Year.
- **Institutional Buys:** Multiple firms increased holdings.
- **Stock Movement:** Shares up 6-7.5% in afternoon trading.

**Net Tilt:** Bearish due to significant downgrades, earnings miss, and legal issues outweighing positive movements and awards."
2023-01-24,63,"**Analyst Downgrades & Price Target Cuts:** Guggenheim downgraded Tesla to ""Sell"" from ""Neutral."" Cowen, Truist, and Mizuho cut price targets to $122, $245, and $250 respectively. **Bearish**.

**Revenue Trends:** Revenue growth over 5 years but recent slowdown noted. **Mixed**.

**Stock Performance:** Tesla’s stock fell 65% in 2022 and is down over 60% in the last year. **Bearish**.

**Product Pricing:** Model Y price cut by 20%, but some models saw slight increases. **Mixed**.

**Legal & Fines:** SEC charged Musk and Tesla with civil securities fraud; Tesla paid $20M in fines. **Bearish**.

**Executive Actions:** Musk stepped down as chairman; significant insider selling by Musk and executives. **Bearish**.

**Investments & Partnerships:** Tesla investing $3.6B in Nevada battery plant; partnership with Oklahoma. **Bullish**.

**Net Tilt:** **Bearish**."
2023-01-25,113,"**Price Targets Downgraded:** Jefferies, Wells Fargo, Truist, Deutsche Bank, and Morgan Stanley all downgraded Tesla’s price targets, indicating **bearish sentiment** (Jefferies to $180, Wells Fargo to $130, Truist to $245, Deutsche Bank to $220, Morgan Stanley to $220).

**Revenue Mixed:** Tesla’s revenue beat expectations but also reported a miss, showing **conflicting signals** (beats on revenue, sales miss).

**Earnings Positive:** Tesla exceeded earnings estimates, with Q4 GAAP EPS of $1.19, a 59% profit increase, and record-high earnings, signaling **bullish sentiment**.

**Cost Reduction Plans:** Tesla pledged to cut costs, which is **bullish**.

**Stock Performance:** Shares have slumped 53% YTD but gained nearly 19% recently, indicating **mixed signals**.

**Product Launch:** Tesla unveiled Full Self-Driving (FSD) and is on track to launch the truck, signaling **bullish sentiment**.

**Net Tilt:** Conflicting signals suggest a **net neutral to slightly bullish** tilt."
2023-01-26,125,"**Analyst Actions:** Goldman Sachs and Edward Jones upgraded Tesla to Buy; Royal Bank of Canada downgraded from $225 to $186. **Earnings:** FY2022 pre-tax profit $14.08B vs $6.34B, EPS Non-GAAP $4.07 vs $2.26, Q4 pre-tax income $5.08B vs $2.64B, Q4 EPS $1.19, Q4 net profit $4.11B vs $2.88B. **Guidance:** FY23 earnings could bottom, but car sales forecast to rise. **Revenue:** FY2022 revenues $81.46B vs $53.82B, Q4 revenue up, sales to hit 2M cars in 2023. **Margins:** Operating margin fell to 16%, but consistently improving. **Price Targets:** Raised by BofA ($155), Wolfe Research ($185), Wedbush ($200), Cowen ($140), Citigroup ($146); downgraded by RBC ($186). **Stock Movement:** Shares climbed 11%. **Catalysts:** Potential Twitter acquisition, increased capex. **Net Tilt:** Bullish."
2023-01-27,35,"**Revenue Growth:** Bullish; Tesla reported total revenue of $81.5B for 2022 (+51%) and Q4 revenue growth of 37%.

**Price Target Adjustments:** Mixed; Piper Sandler downgraded from $340 to $300, Argus lowered to $257, while Wells Fargo upgraded to $150 and Wolfe Research to $185.

**Insider Activity:** Bearish; SVP Andrew D. Baglino and Vaibhav Taneja sold shares.

**Stock Performance:** Bullish; Tesla shares rebounded, gaining 10-20% over two days, closing at $158.78.

**Ownership Changes:** Bullish; multiple firms increased stakes in Tesla.

**Other Signals:** Bearish; layoffs occurred in Q4, and US price cuts were implemented."
2023-01-28,20,"**Price Target Adjustments:** Bearish. Jefferies, Goldman Sachs, Deutsche Bank, and Mizuho downgraded targets to $180, $205, $220, and $250 respectively. However, Cowen, Wolfe Research, and Bank of America upgraded targets to $140, $185, and $155.

**Stock Performance:** Bullish. Tesla has rebounded 50% in the past week.

**Regulatory Investigation:** Bearish. SEC is investigating Tesla’s self-driving vehicle claims.

**Product Pricing:** Bearish. Tesla plans to cut prices.

**Ownership Increases:** Bullish. Multiple firms increased holdings significantly in Q3.

**Net Tilt:** Mixed, but slightly bearish due to multiple downgrades and regulatory scrutiny."
2023-01-29,20,"**Net Tilt: Bearish**

**Analyst Actions:** 
- **Bearish:** Truist Financial downgraded price target from $299 to $245; RBC downgraded from $225 to $186; Morgan Stanley from $250 to $220; Bank of America from $135 to $130.
- **Bullish:** Wedbush upgraded from $175 to $200; Citi from $137 to $146.

**Earnings & Revenue:**
- **Bearish:** Profit margin dropped; **Bullish:** Q4 revenue beat expectations at $24.32B vs. $24.26B.

**Ownership Changes:**
- **Bullish:** Multiple institutions increased stakes in Tesla.

**Other Signals:**
- **Bullish:** Increasing vehicle demand; Tesla ranked 4th globally in car unit sales in 2022.
- **Neutral:** Analysts expect EPS of 3.93 for FY2023; Q4 earnings call held."
2023-01-30,57,"**Analyst Actions:** Berenberg upgrades Tesla to Buy from Hold; Morgan Stanley cuts price target to $220 from $250; Citigroup raises price target to $146 from $137.

**Earnings:** Tesla’s Q4 profits beat expectations but EPS estimates for FY2024 were cut by Oppenheimer.

**Product & Pricing:** Tesla slashed prices for Model 3 and Y, indicating potential demand concerns.

**Facilities:** Shanghai plant closed; new factories ramping up.

**Ownership:** Multiple firms increased stakes in Tesla.

**Stock Performance:** Shares up significantly in recent months (77% in January, 63% in a month).

**Catalysts:** Battery fire incident; insider sale by SVP Andrew D. Baglino.

**Net Tilt:** Mixed signals with bullish analyst upgrades and strong earnings offset by bearish price cuts and facility closures. **HOLD** recommended pending further clarity."
2023-01-31,44,"**Analyst Actions:** Bullish; Berenberg upgraded TSLA to ""Buy"" from ""Hold,"" while Wells Fargo, Cowen, and Bank of America raised price targets to $150, $140, and $155 respectively.

**Earnings & Revenue:** Mixed; Q4 earnings showed a $140M Bitcoin net loss but unit sales and auto revenue were up year-over-year.

**Regulatory:** Bearish; DOJ is investigating Tesla’s self-driving technology.

**Supply & Production:** Bullish; Tesla is boosting output in Germany and increasing capital expenditures for future growth.

**Stock Performance:** Mixed; TSLA shares have seen significant volatility, rising 38% YTD but also experiencing sharp drops.

**Net Tilt:** Neutral with a slight bullish bias due to multiple upgrades and higher price targets despite regulatory concerns."
2023-02-01,40,"**Bullish Signals:**
- **Revenue Growth:** Tesla’s revenue growth in China and EV sales surged.
- **Earnings:** Q4 earnings rose 40%.
- **Output Plans:** Shanghai plant’s average weekly output to increase; overall production ramping up.
- **Investment:** Plans to invest in battery and car factory in Indonesia.
- **Facility Expansion:** New EV facility planned in Mexico.

**Bearish Signals:**
- **Price Target Downgrades:** Multiple downgrades from Truist, Deutsche Bank, Piper Sandler, and Mizuho.
- **Earnings Negative:** Revealed a loss of $204 million.
- **Product Delays:** Cybertruck delayed.
- **Regulatory Investigation:** DOJ investigating Autopilot.
- **Market Share Loss:** Declining EV market share in China.
- **Price Cuts:** 13 to 20% price cuts.

**Net Tilt:** Bearish due to multiple downgrades and negative earnings, despite positive production and revenue growth signals."
2023-02-02,26,"**Net Tilt: Mixed**

**Bullish Signals:**
- **Earnings Beat:** Tesla reported better-than-expected earnings.
- **Supply Increase:** Plans to hike output in Shanghai.
- **Cost Reduction:** Successfully cut costs.
- **Investment:** Invested $3.6 billion in Nevada Gigafactory.
- **Facility Expansion:** Building two new manufacturing facilities.
- **Ownership Increases:** Multiple firms increased holdings.

**Bearish Signals:**
- **Price Target Downgrade:** RBC downgraded price target to $186 from $225.
- **Insider Sell:** SVP Andrew D. Baglino sold shares.
- **Output Cut:** Reduced production at certain locations.
- **Price Cut:** Lowered Model Y Long Range price.

**Neutral Signals:**
- Stock gains and opinions on stock picks.
- Various ownership increases and stake acquisitions without significant impact.

**Net Tilt:** Mixed due to conflicting signals."
2023-02-03,40,"**Earnings & Revenue:** Bullish. Tesla reported stronger-than-expected Q4 earnings and saw significant revenue growth across multiple markets, including China and Germany.

**Analyst Actions:** Mixed. Morgan Stanley downgraded TSLA to $220, while Wedbush, Bank of America, and Cowen upgraded targets to $200, $155, and $140 respectively.

**Insider Activity:** Bearish. CEO Elon Musk and CFO Zachary Kirkhorn sold substantial shares recently.

**Supply & Pricing:** Bearish. Tesla slashed battery production and cut vehicle prices in Taiwan and globally.

**Ownership & Trading:** Bullish. Vanguard and other major investors increased holdings, while Tesla stock rallied despite some minor losses.

**Net Tilt:** Neutral to Slightly Bullish."
2023-02-04,33,"**Revenue Growth:** Bullish; Tesla reported Q4 revenue of $24.32 billion, up 37% YoY.

**Price Target Adjustments:** Bearish; Truist downgraded from $299 to $245, Piper Sandler from $340 to $300, JPMorgan from $125 to $120. Wells Fargo upgraded from $130 to $150.

**Legal Settlements:** Neutral; Tesla settled with SEC for $40M and paid $20M each to other parties.

**Product Pricing:** Mixed; Tesla raised prices on Model Y but also recently slashed prices, now priced at $54,990.

**Ownership Changes:** Mixed; Axs Investments, TD Asset Management, and Partners increased stakes, while another LLC reduced stake.

**Stock Performance:** Bullish; Tesla stock rose 1.6% in after-hours trading.

**Net Tilt:** Bearish due to multiple downgrades outweighing one upgrade and mixed pricing signals."
2023-02-05,15,"**Price Target Downgrades:** Jefferies downgraded TSLA’s price target to $180 from $350; RBC lowered it to $186 from $225; Deutsche Bank reduced it to $220 from $250. **Bullish:** Wolfe Research upgraded the price target to $185 from $160. **Net Tilt:** Bearish.

**Product Price Cuts:** Tesla slashed prices nearly 20%, with significant cuts in China and Europe. **Bearish.**

**Insider Sell:** SVP Andrew D. Baglino sold 10,500 shares. **Bearish.**

**Ownership Increases:** Multiple funds increased holdings, including Md, Hancock Whitney, Northern Trust, and another unnamed fund. **Bullish.**

**Stock Performance:** TSLA traded 4.7% higher. **Bullish.**

**Stake Acquisitions:** North Carolina purchased shares. **Bullish.**

**Net Tilt:** Mixed, but slightly **Bearish** due to multiple downgrades and price cuts outweighing positive ownership trends."
2023-02-06,28,"**Revenue & Guidance:** Bullish. Tesla sees over 900% sales growth and increased EV sales in January 2023, with German sales also rising.

**Analyst Actions:** Bullish. Berenberg Bank upgraded Tesla from ""hold"" to ""buy,"" while RBC Capital and Wedbush raised price targets to $223 and $225, respectively.

**Stock Performance:** Mixed. Tesla stock dropped over 60%, but rallied 54% and gained 0.50% in pre-market trading.

**Product Changes:** Bearish. Tesla lowered the price of the Model 3 sedan, though it also launched the Tesla Electric program and lifted Model Y prices.

**Ownership Changes:** Bullish. Multiple firms increased their stakes in Tesla, including Barclays PLC, which raised its stake by 358%.

**Catalysts:** Neutral. A shooting incident occurred at Tesla’s Texas Gigafactory, but no significant impact on operations was reported."
2023-02-07,20,"**Price Target Adjustments:** Bearish (Morgan Stanley downgraded from $250 to $220); Bullish (Royal Bank of Canada upgraded from $186 to $223, Cowen from $122 to $140, Citigroup from $137 to $146, and Wedbush to $225).

**Analyst Ratings:** Bearish (Oppenheimer cut from Outperform to Market Perform).

**Stock Performance:** Bullish (up 54% YTD, can rise further).

**Product Pricing:** Mixed (Tesla raised prices but also cut them in certain markets).

**Market Expansion:** Bullish (Tesla entering UK insurance market).

**Insider Activity:** Bearish (CFO Zachary Kirkhorn sold shares).

**Earnings Guidance:** Bearish (adjusted profit expected to fall 2% to $3.97).

**Net Tilt:** Mixed, with some bullish signals (price upgrades, stock performance, market entry) and bearish signals (downgrades, insider sell, earnings miss)."
